CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
6047,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 10:37:31+00:00,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65479,0,23.41070611865307,UNKNOWN,request for payment number 177437,58756813.0
6047,Request Payment,2018-11-20 22:41:47+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65479,0,23.41070611865307,UNKNOWN,request for payment number 177437,58800269.0
6047,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65479,0,23.41070611865307,UNKNOWN,request for payment number 177437,58954456.0
6048,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:29:58+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65462,0,159.47957938817288,UNKNOWN,request for payment number 177442,58684360.0
6048,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 14:30:17+00:00,STAFF MEMBER,ADMINISTRATION,project 147908,UNKNOWN,organizational unit 65462,0,159.47957938817288,UNKNOWN,request for payment number 177442,58684379.0
6048,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-22 11:54:06+00:00,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65462,0,159.47957938817288,UNKNOWN,request for payment number 177442,58934208.0
6048,Request Payment,2018-11-23 10:50:15+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65462,0,159.47957938817288,UNKNOWN,request for payment number 177442,59016777.0
6048,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65462,0,159.47957938817288,UNKNOWN,request for payment number 177442,59300045.0
6049,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:54:30+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65465,0,59.78228727787596,UNKNOWN,request for payment number 178254,58685832.0
6049,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 14:54:32+00:00,STAFF MEMBER,ADMINISTRATION,project 152803,UNKNOWN,organizational unit 65465,0,59.78228727787596,UNKNOWN,request for payment number 178254,58685834.0
6049,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 10:13:22+00:00,STAFF MEMBER,BUDGET OWNER,project 152803,UNKNOWN,organizational unit 65465,0,59.78228727787596,UNKNOWN,request for payment number 178254,58755364.0
6049,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 10:24:25+00:00,STAFF MEMBER,SUPERVISOR,project 152803,UNKNOWN,organizational unit 65465,0,59.78228727787596,UNKNOWN,request for payment number 178254,58842427.0
6049,Request Payment,2018-11-22 17:28:24+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,59.78228727787596,UNKNOWN,request for payment number 178254,58954266.0
6049,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,59.78228727787596,UNKNOWN,request for payment number 178254,59300045.0
6050,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:55:30+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178260,58685892.0
6050,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 14:55:32+00:00,STAFF MEMBER,ADMINISTRATION,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178260,58685894.0
6050,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 10:14:44+00:00,STAFF MEMBER,BUDGET OWNER,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178260,58755446.0
6050,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 10:24:41+00:00,STAFF MEMBER,SUPERVISOR,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178260,58842443.0
6050,Request Payment,2018-11-22 17:27:46+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178260,58954228.0
6050,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178260,59300045.0
6051,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:56:30+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65465,0,154.9196906878291,UNKNOWN,request for payment number 178266,58685952.0
6051,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 14:56:53+00:00,STAFF MEMBER,ADMINISTRATION,project 152803,UNKNOWN,organizational unit 65465,0,154.9196906878291,UNKNOWN,request for payment number 178266,58685975.0
6051,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 10:15:25+00:00,STAFF MEMBER,BUDGET OWNER,project 152803,UNKNOWN,organizational unit 65465,0,154.9196906878291,UNKNOWN,request for payment number 178266,58755487.0
6051,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 10:24:41+00:00,STAFF MEMBER,SUPERVISOR,project 152803,UNKNOWN,organizational unit 65465,0,154.9196906878291,UNKNOWN,request for payment number 178266,58842443.0
6051,Request Payment,2018-11-22 17:27:11+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,154.9196906878291,UNKNOWN,request for payment number 178266,58954193.0
6051,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,154.9196906878291,UNKNOWN,request for payment number 178266,59300045.0
6052,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:57:50+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65465,0,174.84711978045442,UNKNOWN,request for payment number 178272,58686032.0
6052,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 14:57:55+00:00,STAFF MEMBER,ADMINISTRATION,project 152803,UNKNOWN,organizational unit 65465,0,174.84711978045442,UNKNOWN,request for payment number 178272,58686037.0
6052,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 10:16:34+00:00,STAFF MEMBER,BUDGET OWNER,project 152803,UNKNOWN,organizational unit 65465,0,174.84711978045442,UNKNOWN,request for payment number 178272,58755556.0
6052,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 10:24:41+00:00,STAFF MEMBER,SUPERVISOR,project 152803,UNKNOWN,organizational unit 65465,0,174.84711978045442,UNKNOWN,request for payment number 178272,58842443.0
6052,Request Payment,2018-11-22 17:27:30+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,174.84711978045442,UNKNOWN,request for payment number 178272,58954212.0
6052,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,174.84711978045442,UNKNOWN,request for payment number 178272,59300045.0
6053,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:59:19+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178278,58686121.0
6053,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 14:59:21+00:00,STAFF MEMBER,ADMINISTRATION,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178278,58686123.0
6053,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 10:17:13+00:00,STAFF MEMBER,BUDGET OWNER,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178278,58755595.0
6053,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 10:24:41+00:00,STAFF MEMBER,SUPERVISOR,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178278,58842443.0
6053,Request Payment,2018-11-22 17:28:05+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178278,58954247.0
6053,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65465,0,235.27222735164088,UNKNOWN,request for payment number 178278,59300045.0
6054,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:59:56+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 178285,organizational unit 65458,0,98.72294632559549,activity 505,request for payment number 178284,58686158.0
6054,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 15:00:06+00:00,STAFF MEMBER,ADMINISTRATION,project 503,task 178285,organizational unit 65458,0,98.72294632559549,activity 505,request for payment number 178284,58686168.0
6054,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 15:36:53+00:00,STAFF MEMBER,BUDGET OWNER,project 503,task 178285,organizational unit 65458,0,98.72294632559549,activity 505,request for payment number 178284,58774775.0
6054,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-22 14:55:17+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 178285,organizational unit 65458,0,98.72294632559549,activity 505,request for payment number 178284,58945079.0
6054,Request Payment,2018-11-22 14:55:53+00:00,SYSTEM,UNDEFINED,project 503,task 178285,organizational unit 65458,0,98.72294632559549,activity 505,request for payment number 178284,58945115.0
6054,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 503,task 178285,organizational unit 65458,0,98.72294632559549,activity 505,request for payment number 178284,59300045.0
6055,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 15:00:22+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65465,0,25.71281173241977,UNKNOWN,request for payment number 178291,58686184.0
6055,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 15:00:24+00:00,STAFF MEMBER,ADMINISTRATION,project 147582,UNKNOWN,organizational unit 65465,0,25.71281173241977,UNKNOWN,request for payment number 178291,58686186.0
6055,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 10:17:52+00:00,STAFF MEMBER,BUDGET OWNER,project 147582,UNKNOWN,organizational unit 65465,0,25.71281173241977,UNKNOWN,request for payment number 178291,58755634.0
6055,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 10:24:41+00:00,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65465,0,25.71281173241977,UNKNOWN,request for payment number 178291,58842443.0
6055,Request Payment,2018-11-22 17:41:06+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65465,0,25.71281173241977,UNKNOWN,request for payment number 178291,58955028.0
6055,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65465,0,25.71281173241977,UNKNOWN,request for payment number 178291,59300045.0
6056,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 15:04:30+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65480,0,116.1887812160202,UNKNOWN,request for payment number 178297,58686432.0
6056,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 15:09:04+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65480,0,116.1887812160202,UNKNOWN,request for payment number 178297,58686706.0
6056,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 16:22:54+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65480,0,116.1887812160202,UNKNOWN,request for payment number 178297,58777536.0
6056,Request Payment,2018-11-22 10:07:17+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65480,0,116.1887812160202,UNKNOWN,request for payment number 178297,58927799.0
6056,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65480,0,116.1887812160202,UNKNOWN,request for payment number 178297,59300045.0
6057,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 15:33:19+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0,42.82129231776896,UNKNOWN,request for payment number 173953,58688161.0
6057,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 15:33:24+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65469,0,42.82129231776896,UNKNOWN,request for payment number 173953,58688166.0
6057,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 15:54:52+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0,42.82129231776896,UNKNOWN,request for payment number 173953,58775854.0
6057,Request Payment,2018-11-26 12:48:59+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,42.82129231776896,UNKNOWN,request for payment number 173953,59283101.0
6057,Payment Handled,2018-11-29 17:31:20+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,42.82129231776896,UNKNOWN,request for payment number 173953,59559242.0
6058,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 15:43:37+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 173959,organizational unit 65468,0,35.24538487939982,activity 505,request for payment number 173958,58688779.0
6058,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 15:44:00+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 173959,organizational unit 65468,0,35.24538487939982,activity 505,request for payment number 173958,58688802.0
6058,Request For Payment APPROVED by BUDGET OWNER,2018-11-26 14:38:52+00:00,STAFF MEMBER,BUDGET OWNER,project 147556,task 173959,organizational unit 65468,0,35.24538487939982,activity 505,request for payment number 173958,59289694.0
6058,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-29 13:28:12+00:00,STAFF MEMBER,SUPERVISOR,project 147556,task 173959,organizational unit 65468,0,35.24538487939982,activity 505,request for payment number 173958,59544654.0
6058,Request Payment,2018-12-03 13:58:54+00:00,SYSTEM,UNDEFINED,project 147556,task 173959,organizational unit 65468,0,35.24538487939982,activity 505,request for payment number 173958,59892096.0
6058,Payment Handled,2018-12-06 17:31:34+00:00,SYSTEM,UNDEFINED,project 147556,task 173959,organizational unit 65468,0,35.24538487939982,activity 505,request for payment number 173958,60164056.0
6059,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 15:48:21+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65476,0,16.532828424702423,UNKNOWN,UNKNOWN,58689063.0
6059,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 15:48:25+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65476,0,16.532828424702423,UNKNOWN,UNKNOWN,58689067.0
6059,Request For Payment REJECTED by EMPLOYEE,2018-11-19 16:26:40+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65476,0,16.532828424702423,UNKNOWN,UNKNOWN,58691362.0
6060,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 16:23:16+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65463,0,187.1536593937552,UNKNOWN,request for payment number 174052,58691158.0
6060,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 16:23:36+00:00,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65463,0,187.1536593937552,UNKNOWN,request for payment number 174052,58691178.0
6060,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 14:31:48+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65463,0,187.1536593937552,UNKNOWN,request for payment number 174052,58857270.0
6060,Request Payment,2018-11-22 14:27:48+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65463,0,187.1536593937552,UNKNOWN,request for payment number 174052,58943430.0
6060,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65463,0,187.1536593937552,UNKNOWN,request for payment number 174052,59300045.0
6061,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 17:50:58+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0,48.7934892161376,UNKNOWN,request for payment number 177451,58696420.0
6061,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 17:52:18+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65469,0,48.7934892161376,UNKNOWN,request for payment number 177451,58696500.0
6061,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 15:53:24+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0,48.7934892161376,UNKNOWN,request for payment number 177451,58775766.0
6061,Request Payment,2018-11-27 08:52:20+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,48.7934892161376,UNKNOWN,request for payment number 177451,59355302.0
6061,Payment Handled,2018-11-29 17:31:20+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,48.7934892161376,UNKNOWN,request for payment number 177451,59559242.0
6062,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 17:56:02+00:00,STAFF MEMBER,EMPLOYEE,project 147860,UNKNOWN,organizational unit 65469,0,13.136708635113967,UNKNOWN,request for payment number 177456,58696724.0
6062,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 17:56:05+00:00,STAFF MEMBER,ADMINISTRATION,project 147860,UNKNOWN,organizational unit 65469,0,13.136708635113967,UNKNOWN,request for payment number 177456,58696727.0
6062,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 15:52:09+00:00,STAFF MEMBER,SUPERVISOR,project 147860,UNKNOWN,organizational unit 65469,0,13.136708635113967,UNKNOWN,request for payment number 177456,58775691.0
6062,Request Payment,2018-11-27 08:52:21+00:00,SYSTEM,UNDEFINED,project 147860,UNKNOWN,organizational unit 65469,0,13.136708635113967,UNKNOWN,request for payment number 177456,59355303.0
6062,Payment Handled,2018-11-29 17:31:20+00:00,SYSTEM,UNDEFINED,project 147860,UNKNOWN,organizational unit 65469,0,13.136708635113967,UNKNOWN,request for payment number 177456,59559242.0
6063,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 18:04:26+00:00,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65462,0,107.8431990096905,UNKNOWN,request for payment number 182151,58697228.0
6063,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 18:15:37+00:00,STAFF MEMBER,ADMINISTRATION,project 151278,UNKNOWN,organizational unit 65462,0,107.8431990096905,UNKNOWN,request for payment number 182151,58697899.0
6063,Request For Payment APPROVED by BUDGET OWNER,2018-11-22 11:55:02+00:00,STAFF MEMBER,BUDGET OWNER,project 151278,UNKNOWN,organizational unit 65462,0,107.8431990096905,UNKNOWN,request for payment number 182151,58934264.0
6063,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-27 09:12:10+00:00,STAFF MEMBER,SUPERVISOR,project 151278,UNKNOWN,organizational unit 65462,0,107.8431990096905,UNKNOWN,request for payment number 182151,59356492.0
6063,Request Payment,2018-11-28 19:18:20+00:00,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65462,0,107.8431990096905,UNKNOWN,request for payment number 182151,59479262.0
6063,Payment Handled,2018-12-03 17:31:24+00:00,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65462,0,107.8431990096905,UNKNOWN,request for payment number 182151,59904846.0
